message_id,campaign_id,client_id,channel,sent_at,status
2110,3,871,email,2025-04-06 11:00:00,delivered
2111,3,1828,email,2025-04-05 12:00:00,delivered
2112,3,2281,email,2025-04-06 11:00:00,delivered
2113,3,95,email,2025-04-05 09:00:00,delivered
2114,3,2286,email,2025-04-06 18:00:00,delivered
2115,3,1471,email,2025-04-06 11:00:00,delivered
2116,3,2083,email,2025-04-06 08:00:00,delivered
2117,3,429,email,2025-04-05 14:00:00,delivered
2118,3,2814,email,2025-04-06 19:00:00,delivered
2119,3,1997,email,2025-04-06 09:00:00,delivered
2120,3,255,email,2025-04-06 11:00:00,delivered
2121,3,409,email,2025-04-05 18:00:00,delivered
2122,3,1370,email,2025-04-06 15:00:00,delivered
2123,3,2817,email,2025-04-05 09:00:00,delivered
2124,3,968,email,2025-04-06 10:00:00,bounced
2125,3,664,email,2025-04-05 18:00:00,delivered
2126,3,2117,email,2025-04-06 17:00:00,delivered
2127,3,2200,email,2025-04-06 12:00:00,delivered
2128,3,39,email,2025-04-05 11:00:00,delivered
2129,3,2348,email,2025-04-06 15:00:00,delivered
2130,3,2113,email,2025-04-05 19:00:00,delivered
2131,3,1877,email,2025-04-05 19:00:00,delivered
2132,3,493,email,2025-04-05 09:00:00,delivered
2133,3,2209,email,2025-04-06 10:00:00,delivered
2134,3,2382,email,2025-04-06 19:00:00,delivered
2135,3,415,email,2025-04-06 14:00:00,delivered
2136,3,180,email,2025-04-05 19:00:00,bounced
2137,3,217,email,2025-04-05 16:00:00,bounced
2138,3,2785,email,2025-04-06 10:00:00,delivered
2139,3,195,email,2025-04-06 13:00:00,delivered
2140,3,2692,email,2025-04-05 12:00:00,delivered
2141,3,482,email,2025-04-05 18:00:00,delivered
2142,3,1714,email,2025-04-06 17:00:00,delivered
2143,3,565,email,2025-04-05 11:00:00,delivered
2144,3,73,email,2025-04-06 18:00:00,delivered
2145,3,1926,email,2025-04-06 09:00:00,bounced
2146,3,2619,email,2025-04-06 10:00:00,delivered
2147,3,1169,email,2025-04-05 15:00:00,delivered
2148,3,2770,email,2025-04-05 09:00:00,delivered
2149,3,2169,email,2025-04-06 18:00:00,delivered
2150,3,2790,email,2025-04-05 17:00:00,delivered
2151,3,2810,email,2025-04-06 13:00:00,delivered
2152,3,62,email,2025-04-05 12:00:00,delivered
2153,3,1418,email,2025-04-05 15:00:00,delivered
2154,3,2813,email,2025-04-06 12:00:00,delivered
2155,3,123,email,2025-04-05 16:00:00,delivered
2156,3,1637,email,2025-04-06 17:00:00,delivered
2157,3,1129,email,2025-04-06 13:00:00,delivered
2158,3,608,email,2025-04-05 16:00:00,delivered
2159,3,1643,email,2025-04-06 12:00:00,delivered
2160,3,113,email,2025-04-05 17:00:00,delivered
2161,3,2954,email,2025-04-05 08:00:00,delivered
2162,3,208,email,2025-04-05 17:00:00,delivered
2163,3,333,email,2025-04-06 19:00:00,delivered
2164,3,777,email,2025-04-06 11:00:00,delivered
2165,3,2654,email,2025-04-06 19:00:00,delivered
2166,3,1545,email,2025-04-06 19:00:00,delivered
2167,3,1258,email,2025-04-05 11:00:00,delivered
2168,3,1912,email,2025-04-06 12:00:00,delivered
2169,3,1518,email,2025-04-06 12:00:00,bounced
2170,3,701,email,2025-04-06 18:00:00,delivered
2171,3,131,email,2025-04-05 10:00:00,delivered
2172,3,2620,email,2025-04-06 08:00:00,delivered
2173,3,2272,email,2025-04-05 16:00:00,delivered
2174,3,2522,email,2025-04-05 17:00:00,delivered
2175,3,2231,email,2025-04-06 10:00:00,delivered
2176,3,2296,email,2025-04-05 14:00:00,delivered
2177,3,440,email,2025-04-06 08:00:00,delivered
2178,3,2787,email,2025-04-06 14:00:00,delivered
2179,3,1423,email,2025-04-05 15:00:00,delivered
2180,3,1351,email,2025-04-05 09:00:00,delivered
2181,3,477,email,2025-04-06 14:00:00,delivered
2182,3,2871,email,2025-04-06 16:00:00,delivered
2183,3,606,email,2025-04-06 15:00:00,delivered
2184,3,1181,email,2025-04-06 10:00:00,delivered
2185,3,2636,email,2025-04-06 15:00:00,delivered
2186,3,1222,email,2025-04-06 14:00:00,delivered
2187,3,1046,email,2025-04-05 13:00:00,delivered
2188,3,1191,email,2025-04-05 12:00:00,delivered
2189,3,1085,email,2025-04-06 12:00:00,delivered
2190,3,2160,email,2025-04-06 13:00:00,delivered
2191,3,1746,email,2025-04-06 11:00:00,delivered
2192,3,349,email,2025-04-06 14:00:00,delivered
2193,3,1047,email,2025-04-05 14:00:00,delivered
2194,3,2003,email,2025-04-06 09:00:00,delivered
2195,3,923,email,2025-04-06 13:00:00,delivered
2196,3,472,email,2025-04-05 16:00:00,delivered
2197,3,2510,email,2025-04-05 12:00:00,delivered
2198,3,2276,email,2025-04-05 08:00:00,bounced
2199,3,1264,email,2025-04-05 11:00:00,delivered
2200,3,2303,email,2025-04-05 12:00:00,delivered
2201,3,2098,email,2025-04-06 15:00:00,delivered
2202,3,1142,email,2025-04-06 10:00:00,delivered
2203,3,1563,email,2025-04-06 09:00:00,delivered
2204,3,1500,email,2025-04-05 10:00:00,delivered
2205,3,467,email,2025-04-05 14:00:00,delivered
2206,3,2870,email,2025-04-06 08:00:00,bounced
2207,3,2020,email,2025-04-05 11:00:00,delivered
2208,3,2569,email,2025-04-05 14:00:00,delivered
2209,3,367,email,2025-04-06 14:00:00,delivered
2210,3,524,email,2025-04-06 13:00:00,delivered
2211,3,176,email,2025-04-06 11:00:00,delivered
2212,3,1884,email,2025-04-05 13:00:00,delivered
2213,3,2058,email,2025-04-05 18:00:00,delivered
2214,3,1783,email,2025-04-05 11:00:00,bounced
2215,3,1666,email,2025-04-06 14:00:00,delivered
2216,3,1808,email,2025-04-06 12:00:00,delivered
2217,3,2260,email,2025-04-05 11:00:00,delivered
2218,3,1144,email,2025-04-05 19:00:00,delivered
2219,3,2508,email,2025-04-05 16:00:00,delivered
2220,3,1781,email,2025-04-06 17:00:00,delivered
2221,3,146,email,2025-04-06 16:00:00,delivered
2222,3,2330,email,2025-04-06 10:00:00,delivered
2223,3,60,email,2025-04-06 10:00:00,delivered
2224,3,1057,email,2025-04-05 14:00:00,delivered
2225,3,79,email,2025-04-06 08:00:00,delivered
2226,3,778,email,2025-04-05 15:00:00,delivered
2227,3,2642,email,2025-04-06 10:00:00,delivered
2228,3,1596,email,2025-04-06 18:00:00,delivered
2229,3,979,email,2025-04-06 10:00:00,delivered
2230,3,1450,email,2025-04-06 15:00:00,delivered
2231,3,93,email,2025-04-05 09:00:00,delivered
2232,3,1963,email,2025-04-05 17:00:00,delivered
2233,3,1598,email,2025-04-05 09:00:00,delivered
2234,3,331,email,2025-04-05 11:00:00,delivered
2235,3,2747,email,2025-04-05 11:00:00,delivered
2236,3,2767,email,2025-04-06 15:00:00,delivered
2237,3,1314,email,2025-04-05 13:00:00,delivered
2238,3,200,email,2025-04-06 15:00:00,delivered
2239,3,2128,email,2025-04-05 09:00:00,delivered
2240,3,2298,email,2025-04-05 10:00:00,delivered
2241,3,48,email,2025-04-05 11:00:00,delivered
2242,3,387,email,2025-04-05 16:00:00,delivered
2243,3,2088,email,2025-04-05 10:00:00,delivered
2244,3,1325,email,2025-04-05 13:00:00,delivered
2245,3,1412,email,2025-04-05 09:00:00,delivered
2246,3,96,email,2025-04-05 14:00:00,bounced
2247,3,132,email,2025-04-06 17:00:00,delivered
2248,3,2483,email,2025-04-06 17:00:00,delivered
2249,3,401,email,2025-04-06 19:00:00,bounced
2250,3,1558,email,2025-04-06 19:00:00,bounced
2251,3,2131,email,2025-04-05 14:00:00,delivered
2252,3,377,email,2025-04-05 18:00:00,delivered
2253,3,2957,email,2025-04-06 16:00:00,delivered
2254,3,125,email,2025-04-05 12:00:00,delivered
2255,3,1762,email,2025-04-06 18:00:00,delivered
2256,3,2401,email,2025-04-06 19:00:00,delivered
2257,3,2840,email,2025-04-06 10:00:00,delivered
2258,3,2608,email,2025-04-06 16:00:00,delivered
2259,3,1729,email,2025-04-05 19:00:00,delivered
2260,3,244,email,2025-04-05 08:00:00,delivered
2261,3,1122,email,2025-04-05 16:00:00,delivered
2262,3,1013,email,2025-04-05 08:00:00,delivered
2263,3,59,email,2025-04-05 11:00:00,delivered
2264,3,2545,email,2025-04-05 15:00:00,bounced
2265,3,1502,email,2025-04-06 15:00:00,bounced
2266,3,1933,email,2025-04-05 09:00:00,delivered
2267,3,1897,email,2025-04-05 11:00:00,delivered
2268,3,1081,email,2025-04-06 09:00:00,delivered
2269,3,2750,email,2025-04-06 14:00:00,delivered
2270,3,2399,email,2025-04-06 16:00:00,bounced
2271,3,1263,email,2025-04-06 10:00:00,delivered
2272,3,58,email,2025-04-06 12:00:00,delivered
2273,3,1623,email,2025-04-05 17:00:00,delivered
2274,3,1146,email,2025-04-06 12:00:00,delivered
2275,3,504,email,2025-04-05 09:00:00,delivered
2276,3,1084,email,2025-04-05 09:00:00,delivered
2277,3,2607,email,2025-04-05 17:00:00,bounced
2278,3,2665,email,2025-04-06 18:00:00,delivered
2279,3,2223,email,2025-04-06 18:00:00,delivered
2280,3,2325,email,2025-04-05 19:00:00,bounced
2281,3,544,email,2025-04-06 18:00:00,delivered
2282,3,2633,email,2025-04-06 14:00:00,bounced
2283,3,393,email,2025-04-06 19:00:00,delivered
2284,3,1551,email,2025-04-06 17:00:00,delivered
2285,3,718,email,2025-04-06 08:00:00,delivered
2286,3,1546,email,2025-04-05 14:00:00,delivered
2287,3,1494,email,2025-04-06 12:00:00,bounced
2288,3,2418,email,2025-04-05 19:00:00,delivered
2289,3,983,email,2025-04-06 12:00:00,delivered
2290,3,1201,email,2025-04-06 12:00:00,delivered
2291,3,2168,email,2025-04-06 14:00:00,delivered
2292,3,689,email,2025-04-05 12:00:00,delivered
2293,3,1685,email,2025-04-06 11:00:00,delivered
2294,3,2778,email,2025-04-05 12:00:00,delivered
2295,3,806,email,2025-04-06 08:00:00,delivered
2296,3,21,email,2025-04-05 17:00:00,delivered
2297,3,578,email,2025-04-05 16:00:00,delivered
2298,3,2216,email,2025-04-05 12:00:00,bounced
2299,3,2748,email,2025-04-05 10:00:00,delivered
2300,3,2990,email,2025-04-05 11:00:00,delivered
2301,3,2734,email,2025-04-05 14:00:00,delivered
2302,3,2493,email,2025-04-05 14:00:00,bounced
2303,3,2489,email,2025-04-06 10:00:00,bounced
2304,3,2129,email,2025-04-06 13:00:00,delivered
2305,3,2317,email,2025-04-05 08:00:00,delivered
2306,3,2458,email,2025-04-06 13:00:00,delivered
2307,3,2520,email,2025-04-06 11:00:00,delivered
2308,3,204,email,2025-04-05 10:00:00,bounced
2309,3,1467,email,2025-04-05 15:00:00,bounced
2310,3,220,email,2025-04-06 09:00:00,delivered
2311,3,2662,email,2025-04-05 09:00:00,delivered
2312,3,1845,email,2025-04-06 09:00:00,delivered
2313,3,670,email,2025-04-05 17:00:00,delivered
2314,3,761,email,2025-04-06 13:00:00,delivered
2315,3,278,email,2025-04-05 17:00:00,delivered
2316,3,2293,email,2025-04-05 13:00:00,bounced
2317,3,227,email,2025-04-06 11:00:00,delivered
2318,3,379,email,2025-04-06 10:00:00,delivered
2319,3,688,email,2025-04-06 09:00:00,delivered
2320,3,2074,email,2025-04-05 18:00:00,delivered
2321,3,1390,email,2025-04-05 15:00:00,delivered
2322,3,2497,email,2025-04-06 14:00:00,delivered
2323,3,2759,email,2025-04-05 12:00:00,delivered
2324,3,769,email,2025-04-06 14:00:00,delivered
2325,3,1352,email,2025-04-05 12:00:00,delivered
2326,3,1387,email,2025-04-05 17:00:00,delivered
2327,3,373,email,2025-04-06 18:00:00,delivered
2328,3,1311,email,2025-04-05 17:00:00,delivered
2329,3,436,email,2025-04-06 13:00:00,delivered
2330,3,1600,email,2025-04-06 08:00:00,delivered
2331,3,112,email,2025-04-06 19:00:00,delivered
2332,3,757,email,2025-04-05 16:00:00,delivered
2333,3,1097,email,2025-04-05 08:00:00,delivered
2334,3,1096,email,2025-04-06 14:00:00,delivered
2335,3,345,email,2025-04-05 17:00:00,delivered
2336,3,1759,email,2025-04-06 15:00:00,delivered
2337,3,12,email,2025-04-05 18:00:00,delivered
2338,3,1123,email,2025-04-05 13:00:00,delivered
2339,3,2818,email,2025-04-05 13:00:00,delivered
2340,3,2130,email,2025-04-06 08:00:00,delivered
2341,3,748,email,2025-04-05 10:00:00,delivered
2342,3,1879,email,2025-04-05 16:00:00,delivered
2343,3,1522,email,2025-04-05 19:00:00,delivered
2344,3,28,email,2025-04-06 08:00:00,delivered
2345,3,1529,email,2025-04-06 08:00:00,delivered
2346,3,513,email,2025-04-05 14:00:00,delivered
2347,3,2393,email,2025-04-05 08:00:00,delivered
2348,3,1332,email,2025-04-06 17:00:00,delivered
2349,3,1886,email,2025-04-06 14:00:00,delivered
2350,3,1375,email,2025-04-05 10:00:00,delivered
2351,3,1378,email,2025-04-06 13:00:00,delivered
2352,3,1514,email,2025-04-05 15:00:00,delivered
2353,3,1113,email,2025-04-05 09:00:00,delivered
2354,3,2535,email,2025-04-06 10:00:00,delivered
2355,3,2913,email,2025-04-06 16:00:00,delivered
2356,3,588,email,2025-04-06 18:00:00,delivered
2357,3,1535,email,2025-04-05 09:00:00,bounced
2358,3,1287,email,2025-04-06 15:00:00,delivered
2359,3,2820,email,2025-04-05 11:00:00,delivered
2360,3,1724,email,2025-04-06 08:00:00,delivered
2361,3,2119,email,2025-04-05 17:00:00,delivered
2362,3,2719,email,2025-04-05 14:00:00,delivered
2363,3,2515,email,2025-04-06 17:00:00,delivered
2364,3,1045,email,2025-04-06 17:00:00,delivered
2365,3,1300,email,2025-04-05 17:00:00,delivered
2366,3,2645,email,2025-04-05 15:00:00,bounced
2367,3,2190,email,2025-04-05 17:00:00,bounced
2368,3,713,email,2025-04-05 12:00:00,delivered
2369,3,706,email,2025-04-05 19:00:00,delivered
2370,3,1622,email,2025-04-05 13:00:00,delivered
2371,3,1753,email,2025-04-06 10:00:00,delivered
2372,3,2025,email,2025-04-06 18:00:00,delivered
2373,3,1036,email,2025-04-05 17:00:00,delivered
2374,3,1528,email,2025-04-06 14:00:00,delivered
2375,3,620,email,2025-04-06 16:00:00,delivered
2376,3,2457,email,2025-04-06 10:00:00,delivered
2377,3,687,email,2025-04-05 15:00:00,bounced
2378,3,2947,email,2025-04-06 11:00:00,delivered
2379,3,534,email,2025-04-05 13:00:00,bounced
2380,3,1772,email,2025-04-06 19:00:00,delivered
2381,3,2193,email,2025-04-05 14:00:00,delivered
2382,3,1262,email,2025-04-06 13:00:00,delivered
2383,3,1103,email,2025-04-05 17:00:00,delivered
2384,3,2568,email,2025-04-06 16:00:00,delivered
2385,3,375,email,2025-04-06 17:00:00,delivered
2386,3,1330,email,2025-04-06 10:00:00,delivered
2387,3,1306,email,2025-04-06 11:00:00,delivered
2388,3,1321,email,2025-04-06 11:00:00,delivered
2389,3,886,email,2025-04-06 08:00:00,delivered
2390,3,1945,email,2025-04-06 13:00:00,delivered
2391,3,2876,email,2025-04-06 13:00:00,delivered
2392,3,1992,email,2025-04-06 13:00:00,delivered
2393,3,1597,email,2025-04-05 13:00:00,delivered
2394,3,2245,email,2025-04-06 11:00:00,bounced
2395,3,1437,email,2025-04-06 19:00:00,delivered
2396,3,344,email,2025-04-05 16:00:00,delivered
2397,3,238,email,2025-04-05 15:00:00,delivered
2398,3,2446,email,2025-04-05 18:00:00,delivered
2399,3,1180,email,2025-04-05 15:00:00,delivered
2400,3,2877,email,2025-04-05 09:00:00,delivered
2401,3,426,email,2025-04-06 08:00:00,delivered
2402,3,245,email,2025-04-06 11:00:00,delivered
2403,3,1062,email,2025-04-06 09:00:00,delivered
2404,3,2850,email,2025-04-05 12:00:00,delivered
2405,3,2491,email,2025-04-06 16:00:00,delivered
2406,3,1889,email,2025-04-06 16:00:00,delivered
2407,3,1976,email,2025-04-06 16:00:00,bounced
2408,3,2430,email,2025-04-05 18:00:00,delivered
2409,3,2883,email,2025-04-05 13:00:00,delivered
2410,3,947,email,2025-04-05 13:00:00,delivered
2411,3,362,email,2025-04-05 15:00:00,delivered
2412,3,870,email,2025-04-06 17:00:00,delivered
2413,3,988,email,2025-04-05 14:00:00,delivered
2414,3,840,email,2025-04-06 18:00:00,delivered
2415,3,1175,email,2025-04-06 13:00:00,delivered
2416,3,1822,email,2025-04-05 14:00:00,delivered
2417,3,1832,email,2025-04-05 13:00:00,delivered
2418,3,1987,email,2025-04-06 11:00:00,delivered
2419,3,856,email,2025-04-05 18:00:00,delivered
2420,3,897,email,2025-04-06 12:00:00,bounced
2421,3,2687,email,2025-04-06 10:00:00,delivered
2422,3,1967,email,2025-04-06 12:00:00,delivered
2423,3,1719,email,2025-04-05 18:00:00,delivered
2424,3,798,email,2025-04-06 17:00:00,delivered
2425,3,970,email,2025-04-06 14:00:00,delivered
2426,3,776,email,2025-04-06 18:00:00,delivered
2427,3,1367,email,2025-04-05 12:00:00,delivered
2428,3,1842,email,2025-04-06 09:00:00,delivered
2429,3,2159,email,2025-04-06 11:00:00,bounced
2430,3,965,email,2025-04-06 17:00:00,delivered
2431,3,2449,email,2025-04-06 13:00:00,delivered
2432,3,1984,email,2025-04-06 10:00:00,delivered
2433,3,869,email,2025-04-06 11:00:00,delivered
2434,3,2188,email,2025-04-06 09:00:00,delivered
2435,3,2938,email,2025-04-06 13:00:00,delivered
2436,3,1237,email,2025-04-05 11:00:00,delivered
2437,3,1187,email,2025-04-06 19:00:00,delivered
2438,3,1198,email,2025-04-06 09:00:00,delivered
2439,3,364,email,2025-04-06 17:00:00,delivered
2440,3,2050,email,2025-04-06 16:00:00,bounced
2441,3,1691,email,2025-04-06 09:00:00,delivered
2442,3,558,email,2025-04-05 13:00:00,delivered
2443,3,662,email,2025-04-06 18:00:00,bounced
2444,3,1607,email,2025-04-06 16:00:00,delivered
2445,3,381,email,2025-04-06 10:00:00,delivered
2446,3,875,email,2025-04-06 09:00:00,delivered
2447,3,716,email,2025-04-05 12:00:00,delivered
2448,3,1903,email,2025-04-06 10:00:00,bounced
2449,3,677,email,2025-04-05 17:00:00,delivered
2450,3,1179,email,2025-04-05 19:00:00,bounced
2451,3,2588,email,2025-04-05 13:00:00,delivered
2452,3,135,email,2025-04-05 17:00:00,delivered
2453,3,1626,email,2025-04-05 09:00:00,delivered
2454,3,1404,email,2025-04-05 19:00:00,delivered
2455,3,2592,email,2025-04-05 18:00:00,delivered
2456,3,2733,email,2025-04-05 12:00:00,delivered
2457,3,2122,email,2025-04-05 10:00:00,bounced
2458,3,2447,email,2025-04-05 09:00:00,delivered
2459,3,1213,email,2025-04-06 13:00:00,delivered
2460,3,2206,email,2025-04-06 14:00:00,delivered
2461,3,1433,email,2025-04-06 13:00:00,delivered
2462,3,2965,email,2025-04-05 10:00:00,delivered
2463,3,2671,email,2025-04-05 15:00:00,delivered
2464,3,2906,email,2025-04-06 08:00:00,delivered
2465,3,2357,email,2025-04-05 09:00:00,delivered
2466,3,1569,email,2025-04-05 12:00:00,delivered
2467,3,698,email,2025-04-05 08:00:00,delivered
2468,3,241,email,2025-04-05 16:00:00,delivered
2469,3,1035,email,2025-04-06 15:00:00,delivered
2470,3,2479,email,2025-04-05 14:00:00,delivered
2471,3,2765,email,2025-04-06 10:00:00,delivered
2472,3,2656,email,2025-04-06 09:00:00,delivered
2473,3,2831,email,2025-04-06 15:00:00,delivered
2474,3,1270,email,2025-04-05 15:00:00,delivered
2475,3,2873,email,2025-04-05 19:00:00,delivered
2476,3,926,email,2025-04-06 12:00:00,delivered
2477,3,1110,email,2025-04-05 14:00:00,delivered
2478,3,2369,email,2025-04-06 11:00:00,delivered
2479,3,2469,email,2025-04-06 16:00:00,delivered
2480,3,639,email,2025-04-06 14:00:00,delivered
2481,3,2007,email,2025-04-06 10:00:00,delivered
2482,3,173,email,2025-04-06 16:00:00,delivered
2483,3,2948,email,2025-04-05 12:00:00,delivered
2484,4,1317,push,2025-04-20 16:00:00,delivered
2485,4,1676,push,2025-04-21 08:00:00,delivered
2486,4,2152,push,2025-04-21 14:00:00,delivered
2487,4,1914,push,2025-04-21 09:00:00,delivered
2488,4,2592,push,2025-04-20 09:00:00,delivered
2489,4,1959,push,2025-04-20 19:00:00,delivered
2490,4,2567,push,2025-04-20 14:00:00,delivered
2491,4,176,push,2025-04-20 10:00:00,delivered
2492,4,794,push,2025-04-20 19:00:00,bounced
2493,4,2203,push,2025-04-21 13:00:00,delivered
2494,4,2332,push,2025-04-21 12:00:00,delivered
2495,4,294,push,2025-04-21 12:00:00,delivered
2496,4,996,push,2025-04-20 15:00:00,bounced
2497,4,1494,push,2025-04-20 19:00:00,delivered
2498,4,297,push,2025-04-21 14:00:00,delivered
2499,4,1522,push,2025-04-20 11:00:00,delivered
2500,4,2663,push,2025-04-20 11:00:00,delivered
2501,4,2428,push,2025-04-21 08:00:00,delivered
2502,4,2756,push,2025-04-20 18:00:00,delivered
2503,4,2543,push,2025-04-21 14:00:00,delivered
2504,4,2961,push,2025-04-21 13:00:00,delivered
2505,4,944,push,2025-04-21 12:00:00,delivered
2506,4,1844,push,2025-04-21 10:00:00,delivered
2507,4,2951,push,2025-04-21 17:00:00,delivered
2508,4,1324,push,2025-04-21 08:00:00,delivered
2509,4,1328,push,2025-04-20 19:00:00,delivered
2510,4,325,push,2025-04-21 09:00:00,delivered
2511,4,2419,push,2025-04-20 15:00:00,delivered
2512,4,1109,push,2025-04-21 09:00:00,bounced
2513,4,377,push,2025-04-20 09:00:00,bounced
2514,4,959,push,2025-04-20 09:00:00,delivered
2515,4,817,push,2025-04-20 17:00:00,delivered
2516,4,307,push,2025-04-21 18:00:00,delivered
2517,4,2763,push,2025-04-21 14:00:00,delivered
2518,4,2032,push,2025-04-21 12:00:00,delivered
2519,4,107,push,2025-04-20 16:00:00,bounced
2520,4,167,push,2025-04-21 14:00:00,delivered
2521,4,1325,push,2025-04-21 09:00:00,delivered
2522,4,2406,push,2025-04-20 14:00:00,delivered
2523,4,2084,push,2025-04-20 11:00:00,delivered
2524,4,1370,push,2025-04-21 13:00:00,delivered
2525,4,1280,push,2025-04-20 17:00:00,delivered
2526,4,2946,push,2025-04-20 08:00:00,delivered
2527,4,1621,push,2025-04-20 15:00:00,delivered
2528,4,2736,push,2025-04-21 16:00:00,delivered
2529,4,2104,push,2025-04-20 14:00:00,delivered
2530,4,2715,push,2025-04-20 14:00:00,delivered
2531,4,614,push,2025-04-20 09:00:00,delivered
2532,4,862,push,2025-04-21 14:00:00,delivered
2533,4,591,push,2025-04-21 09:00:00,delivered
2534,4,1573,push,2025-04-21 08:00:00,delivered
2535,4,2432,push,2025-04-21 10:00:00,delivered
2536,4,946,push,2025-04-21 18:00:00,delivered
2537,4,534,push,2025-04-21 17:00:00,delivered
2538,4,600,push,2025-04-21 10:00:00,delivered
2539,4,146,push,2025-04-21 12:00:00,delivered
2540,4,2749,push,2025-04-21 17:00:00,delivered
2541,4,1695,push,2025-04-21 19:00:00,delivered
2542,4,2021,push,2025-04-20 14:00:00,delivered
2543,4,2886,push,2025-04-20 12:00:00,delivered
2544,4,2641,push,2025-04-20 16:00:00,delivered
2545,4,2522,push,2025-04-20 18:00:00,delivered
2546,4,1484,push,2025-04-21 17:00:00,delivered
2547,4,402,push,2025-04-21 15:00:00,bounced
2548,4,2146,push,2025-04-21 11:00:00,delivered
2549,4,2372,push,2025-04-21 12:00:00,delivered
2550,4,206,push,2025-04-21 09:00:00,delivered
2551,4,1517,push,2025-04-20 16:00:00,delivered
2552,4,1671,push,2025-04-20 17:00:00,delivered
2553,4,906,push,2025-04-20 16:00:00,delivered
2554,4,2969,push,2025-04-20 19:00:00,delivered
2555,4,2553,push,2025-04-20 14:00:00,delivered
2556,4,529,push,2025-04-20 15:00:00,delivered
2557,4,1842,push,2025-04-20 11:00:00,delivered
2558,4,2650,push,2025-04-20 14:00:00,delivered
2559,4,240,push,2025-04-20 17:00:00,delivered
2560,4,2652,push,2025-04-21 12:00:00,delivered
2561,4,2,push,2025-04-20 18:00:00,delivered
2562,4,779,push,2025-04-20 16:00:00,delivered
2563,4,1843,push,2025-04-21 10:00:00,delivered
2564,4,1053,push,2025-04-21 17:00:00,delivered
2565,4,1313,push,2025-04-20 17:00:00,delivered
2566,4,54,push,2025-04-20 17:00:00,delivered
2567,4,2327,push,2025-04-21 18:00:00,delivered
2568,4,2878,push,2025-04-20 11:00:00,delivered
2569,4,2049,push,2025-04-21 17:00:00,delivered
2570,4,1583,push,2025-04-20 16:00:00,delivered
2571,4,1597,push,2025-04-20 08:00:00,delivered
2572,4,2804,push,2025-04-21 13:00:00,delivered
2573,4,2839,push,2025-04-21 13:00:00,delivered
2574,4,2258,push,2025-04-21 13:00:00,delivered
2575,4,1713,push,2025-04-20 08:00:00,delivered
2576,4,162,push,2025-04-21 14:00:00,delivered
2577,4,2810,push,2025-04-21 14:00:00,delivered
2578,4,191,push,2025-04-21 15:00:00,delivered
2579,4,1796,push,2025-04-21 16:00:00,delivered
2580,4,1287,push,2025-04-20 12:00:00,delivered
2581,4,1818,push,2025-04-20 13:00:00,delivered
2582,4,1955,push,2025-04-21 14:00:00,delivered
2583,4,1943,push,2025-04-20 14:00:00,delivered
2584,4,1206,push,2025-04-21 10:00:00,delivered
2585,4,1762,push,2025-04-20 16:00:00,delivered
2586,4,2328,push,2025-04-21 13:00:00,delivered
2587,4,2390,push,2025-04-21 13:00:00,delivered
2588,4,76,push,2025-04-21 12:00:00,delivered
2589,4,2967,push,2025-04-20 08:00:00,delivered
2590,4,669,push,2025-04-21 08:00:00,delivered
2591,4,802,push,2025-04-20 19:00:00,delivered
2592,4,2438,push,2025-04-20 17:00:00,delivered
2593,4,2282,push,2025-04-21 18:00:00,delivered
2594,4,1240,push,2025-04-20 11:00:00,delivered
2595,4,1316,push,2025-04-20 14:00:00,delivered
2596,4,796,push,2025-04-20 13:00:00,delivered
2597,4,975,push,2025-04-21 13:00:00,delivered
2598,4,2054,push,2025-04-21 11:00:00,delivered
2599,4,2821,push,2025-04-20 19:00:00,delivered
2600,4,483,push,2025-04-20 15:00:00,delivered
2601,4,753,push,2025-04-21 16:00:00,delivered
2602,4,493,push,2025-04-20 15:00:00,delivered
2603,4,1886,push,2025-04-21 09:00:00,delivered
2604,4,733,push,2025-04-21 14:00:00,delivered
2605,4,1090,push,2025-04-20 17:00:00,delivered
2606,4,541,push,2025-04-21 10:00:00,delivered
2607,4,2023,push,2025-04-21 08:00:00,delivered
2608,4,1878,push,2025-04-21 11:00:00,delivered
2609,4,2378,push,2025-04-21 15:00:00,delivered
2610,4,1067,push,2025-04-20 14:00:00,delivered
2611,4,1529,push,2025-04-20 19:00:00,delivered
2612,4,1763,push,2025-04-21 18:00:00,delivered
2613,4,1281,push,2025-04-20 10:00:00,delivered
2614,4,458,push,2025-04-20 14:00:00,delivered
2615,4,2090,push,2025-04-21 10:00:00,delivered
2616,4,2573,push,2025-04-20 11:00:00,delivered
2617,4,2127,push,2025-04-20 12:00:00,delivered
2618,4,2742,push,2025-04-20 08:00:00,delivered
2619,4,2559,push,2025-04-21 14:00:00,delivered
2620,4,216,push,2025-04-21 09:00:00,delivered
2621,4,589,push,2025-04-21 12:00:00,delivered
2622,4,2658,push,2025-04-20 09:00:00,delivered
2623,4,67,push,2025-04-21 19:00:00,delivered
2624,4,2383,push,2025-04-21 12:00:00,delivered
2625,4,1567,push,2025-04-20 08:00:00,delivered
2626,4,855,push,2025-04-20 14:00:00,delivered
2627,4,1632,push,2025-04-20 10:00:00,delivered
2628,4,1439,push,2025-04-21 13:00:00,delivered
2629,4,2702,push,2025-04-21 10:00:00,delivered
2630,4,2081,push,2025-04-20 17:00:00,delivered
2631,4,1180,push,2025-04-21 11:00:00,delivered
2632,4,2569,push,2025-04-20 15:00:00,delivered
