audience_id,campaign_id,client_id,group_type,assigned_at
3411,4,477,test,2025-04-20
3412,4,918,test,2025-04-20
3413,4,2022,test,2025-04-20
3414,4,87,test,2025-04-20
3415,4,1134,test,2025-04-20
3416,4,2418,test,2025-04-20
3417,4,2566,test,2025-04-20
3418,4,2974,test,2025-04-20
3419,4,1110,test,2025-04-20
3420,4,2114,test,2025-04-20
3421,4,2995,test,2025-04-20
3422,4,1081,control,2025-04-20
3423,4,1577,test,2025-04-20
3424,4,1196,test,2025-04-20
3425,4,1549,test,2025-04-20
3426,4,2859,test,2025-04-20
3427,4,2597,test,2025-04-20
3428,4,1548,test,2025-04-20
3429,4,875,test,2025-04-20
3430,4,836,test,2025-04-20
3431,4,2829,test,2025-04-20
3432,4,169,test,2025-04-20
3433,4,1932,test,2025-04-20
3434,4,242,test,2025-04-20
3435,4,350,test,2025-04-20
3436,4,1406,test,2025-04-20
3437,4,267,test,2025-04-20
3438,4,783,test,2025-04-20
3439,4,2420,test,2025-04-20
3440,4,545,test,2025-04-20
3441,4,2170,test,2025-04-20
3442,4,585,test,2025-04-20
3443,4,1398,test,2025-04-20
3444,4,772,test,2025-04-20
3445,4,2686,test,2025-04-20
3446,4,1826,test,2025-04-20
3447,4,2484,test,2025-04-20
3448,4,1625,test,2025-04-20
3449,4,221,test,2025-04-20
3450,4,1462,test,2025-04-20
3451,4,410,test,2025-04-20
3452,4,952,test,2025-04-20
3453,4,385,test,2025-04-20
3454,4,2697,test,2025-04-20
3455,4,1769,test,2025-04-20
3456,4,2873,test,2025-04-20
3457,4,2235,control,2025-04-20
3458,4,846,test,2025-04-20
3459,4,1066,test,2025-04-20
3460,4,211,test,2025-04-20
3461,4,2675,test,2025-04-20
3462,4,473,test,2025-04-20
3463,4,106,test,2025-04-20
3464,4,1991,test,2025-04-20
3465,4,2560,test,2025-04-20
3466,4,2735,test,2025-04-20
3467,4,1080,test,2025-04-20
3468,4,2923,test,2025-04-20
3469,4,1160,control,2025-04-20
3470,4,1286,test,2025-04-20
3471,4,1006,test,2025-04-20
3472,4,654,test,2025-04-20
3473,4,2020,test,2025-04-20
3474,4,2209,test,2025-04-20
3475,4,2165,test,2025-04-20
3476,4,1618,test,2025-04-20
3477,4,2085,test,2025-04-20
3478,4,821,test,2025-04-20
3479,4,834,control,2025-04-20
3480,4,2799,test,2025-04-20
3481,4,1994,test,2025-04-20
3482,4,2183,control,2025-04-20
3483,4,2868,test,2025-04-20
3484,4,1812,test,2025-04-20
3485,4,1806,test,2025-04-20
3486,4,503,test,2025-04-20
3487,4,1512,test,2025-04-20
3488,4,2155,test,2025-04-20
3489,4,1849,test,2025-04-20
3490,4,1117,test,2025-04-20
3491,4,1945,test,2025-04-20
3492,4,2098,test,2025-04-20
3493,4,2315,control,2025-04-20
3494,4,2352,control,2025-04-20
3495,4,2864,test,2025-04-20
3496,4,933,test,2025-04-20
3497,4,2537,test,2025-04-20
3498,4,2374,test,2025-04-20
3499,4,374,control,2025-04-20
3500,4,1448,test,2025-04-20
3501,4,1332,test,2025-04-20
3502,4,835,test,2025-04-20
3503,4,1851,test,2025-04-20
3504,4,2767,test,2025-04-20
3505,4,1925,test,2025-04-20
3506,4,1833,test,2025-04-20
3507,4,1176,test,2025-04-20
3508,4,387,test,2025-04-20
3509,4,1867,test,2025-04-20
3510,4,2568,control,2025-04-20
3511,4,2446,test,2025-04-20
3512,4,1533,test,2025-04-20
3513,4,2590,test,2025-04-20
3514,4,961,test,2025-04-20
3515,4,1351,test,2025-04-20
3516,4,2441,test,2025-04-20
3517,4,1098,test,2025-04-20
3518,4,1190,test,2025-04-20
3519,4,1263,test,2025-04-20
3520,4,716,test,2025-04-20
3521,4,2593,test,2025-04-20
3522,4,718,test,2025-04-20
3523,4,43,test,2025-04-20
3524,4,1095,test,2025-04-20
3525,4,1907,test,2025-04-20
3526,4,2316,control,2025-04-20
3527,4,2626,test,2025-04-20
3528,4,2115,test,2025-04-20
3529,4,2163,test,2025-04-20
3530,4,210,test,2025-04-20
3531,4,1345,test,2025-04-20
3532,4,745,test,2025-04-20
3533,4,455,test,2025-04-20
3534,4,1127,test,2025-04-20
3535,4,2289,test,2025-04-20
3536,4,1877,test,2025-04-20
3537,4,687,test,2025-04-20
3538,4,224,test,2025-04-20
3539,4,340,test,2025-04-20
3540,4,1860,test,2025-04-20
3541,4,2379,test,2025-04-20
3542,4,2609,test,2025-04-20
3543,4,960,test,2025-04-20
3544,4,1686,test,2025-04-20
3545,4,1617,test,2025-04-20
3546,4,1509,test,2025-04-20
3547,4,808,test,2025-04-20
3548,4,1197,test,2025-04-20
3549,4,2730,test,2025-04-20
3550,4,2265,test,2025-04-20
3551,4,2852,control,2025-04-20
3552,4,1167,test,2025-04-20
3553,4,1717,test,2025-04-20
3554,4,373,test,2025-04-20
3555,4,1856,test,2025-04-20
3556,4,280,test,2025-04-20
3557,4,1007,test,2025-04-20
3558,4,497,test,2025-04-20
3559,4,347,test,2025-04-20
3560,4,2092,test,2025-04-20
3561,4,1140,test,2025-04-20
3562,4,1075,test,2025-04-20
3563,4,2311,test,2025-04-20
3564,4,1023,test,2025-04-20
3565,4,2394,test,2025-04-20
3566,4,1903,test,2025-04-20
3567,4,2598,test,2025-04-20
3568,4,1805,test,2025-04-20
3569,4,383,test,2025-04-20
3570,4,638,test,2025-04-20
3571,4,809,test,2025-04-20
3572,4,1461,test,2025-04-20
3573,4,2171,test,2025-04-20
3574,4,789,control,2025-04-20
3575,4,2397,test,2025-04-20
3576,4,1847,test,2025-04-20
3577,4,2174,test,2025-04-20
3578,4,762,test,2025-04-20
3579,4,1207,test,2025-04-20
3580,4,376,control,2025-04-20
3581,4,2398,test,2025-04-20
3582,4,1419,test,2025-04-20
3583,4,2987,test,2025-04-20
3584,4,364,test,2025-04-20
3585,4,2519,test,2025-04-20
3586,4,1902,test,2025-04-20
3587,4,1424,test,2025-04-20
3588,4,1560,control,2025-04-20
3589,4,1458,control,2025-04-20
3590,4,1295,test,2025-04-20
3591,4,173,test,2025-04-20
3592,4,2964,test,2025-04-20
3593,4,2212,test,2025-04-20
3594,4,2066,test,2025-04-20
3595,4,2725,test,2025-04-20
3596,4,2793,test,2025-04-20
3597,4,1775,test,2025-04-20
3598,4,2447,test,2025-04-20
3599,4,2596,test,2025-04-20
3600,4,533,test,2025-04-20
3601,4,2662,test,2025-04-20
3602,4,2874,test,2025-04-20
3603,4,528,test,2025-04-20
3604,4,365,test,2025-04-20
3605,4,1497,test,2025-04-20
3606,4,61,test,2025-04-20
3607,4,2556,test,2025-04-20
3608,4,782,test,2025-04-20
3609,4,2803,test,2025-04-20
3610,4,208,test,2025-04-20
3611,4,773,test,2025-04-20
3612,4,1654,control,2025-04-20
3613,4,135,test,2025-04-20
3614,4,398,test,2025-04-20
3615,4,2427,control,2025-04-20
3616,4,1121,test,2025-04-20
3617,4,1545,test,2025-04-20
3618,4,1928,test,2025-04-20
3619,4,555,test,2025-04-20
3620,4,1187,test,2025-04-20
3621,4,647,test,2025-04-20
3622,4,171,test,2025-04-20
3623,4,705,test,2025-04-20
3624,4,1413,test,2025-04-20
3625,4,1564,test,2025-04-20
3626,4,1327,test,2025-04-20
3627,4,1692,test,2025-04-20
3628,4,311,test,2025-04-20
3629,4,732,test,2025-04-20
3630,4,1782,test,2025-04-20
3631,4,816,test,2025-04-20
3632,4,1538,test,2025-04-20
3633,4,2532,test,2025-04-20
3634,4,1766,test,2025-04-20
3635,4,2773,test,2025-04-20
3636,4,2004,control,2025-04-20
3637,4,1858,test,2025-04-20
3638,4,1489,test,2025-04-20
3639,4,2072,test,2025-04-20
3640,4,1505,test,2025-04-20
3641,4,2712,control,2025-04-20
3642,4,1629,test,2025-04-20
3643,4,1175,test,2025-04-20
3644,4,1714,test,2025-04-20
3645,4,182,test,2025-04-20
3646,4,2616,test,2025-04-20
3647,4,1807,test,2025-04-20
3648,4,1761,test,2025-04-20
3649,4,2305,test,2025-04-20
3650,4,978,test,2025-04-20
3651,4,2298,test,2025-04-20
3652,4,1967,control,2025-04-20
3653,4,888,test,2025-04-20
3654,4,2747,test,2025-04-20
3655,4,1276,test,2025-04-20
3656,4,1515,test,2025-04-20
3657,4,352,test,2025-04-20
3658,4,1899,test,2025-04-20
3659,4,1062,test,2025-04-20
3660,4,1563,test,2025-04-20
3661,4,1759,test,2025-04-20
3662,4,2867,control,2025-04-20
3663,4,2444,test,2025-04-20
3664,4,798,test,2025-04-20
3665,4,466,test,2025-04-20
3666,4,1561,test,2025-04-20
3667,4,2222,test,2025-04-20
3668,4,2580,test,2025-04-20
3669,4,713,test,2025-04-20
3670,4,926,test,2025-04-20
3671,4,1516,test,2025-04-20
3672,4,2659,test,2025-04-20
3673,4,1709,test,2025-04-20
3674,4,2038,test,2025-04-20
3675,4,1756,test,2025-04-20
3676,4,1060,test,2025-04-20
3677,4,588,test,2025-04-20
3678,4,1916,test,2025-04-20
3679,4,2284,test,2025-04-20
3680,4,499,test,2025-04-20
3681,4,475,test,2025-04-20
3682,4,1897,test,2025-04-20
3683,4,530,test,2025-04-20
3684,4,2787,test,2025-04-20
3685,4,630,test,2025-04-20
3686,4,62,test,2025-04-20
3687,4,2774,test,2025-04-20
3688,4,2431,test,2025-04-20
3689,4,765,test,2025-04-20
3690,4,2065,control,2025-04-20
3691,4,2673,test,2025-04-20
3692,4,70,test,2025-04-20
3693,4,1274,test,2025-04-20
3694,4,1677,test,2025-04-20
3695,4,1463,test,2025-04-20
3696,4,574,test,2025-04-20
3697,4,1656,test,2025-04-20
3698,4,1764,control,2025-04-20
3699,4,2309,test,2025-04-20
3700,4,1203,test,2025-04-20
3701,4,1901,test,2025-04-20
3702,4,2232,test,2025-04-20
3703,4,419,test,2025-04-20
3704,4,1168,test,2025-04-20
3705,4,2497,test,2025-04-20
3706,4,754,test,2025-04-20
3707,4,2999,test,2025-04-20
3708,4,412,test,2025-04-20
3709,4,1559,test,2025-04-20
3710,4,1409,test,2025-04-20
3711,4,421,test,2025-04-20
3712,4,1724,test,2025-04-20
3713,4,1330,test,2025-04-20
3714,4,873,test,2025-04-20
3715,4,1011,test,2025-04-20
3716,4,2542,test,2025-04-20
3717,4,646,test,2025-04-20
3718,4,911,test,2025-04-20
3719,4,2068,test,2025-04-20
3720,4,1035,test,2025-04-20
3721,4,1269,test,2025-04-20
3722,4,2028,test,2025-04-20
3723,4,1982,test,2025-04-20
3724,4,1043,test,2025-04-20
3725,4,2069,control,2025-04-20
3726,4,403,test,2025-04-20
3727,4,2734,test,2025-04-20
3728,4,2143,test,2025-04-20
3729,4,1835,test,2025-04-20
3730,4,763,test,2025-04-20
3731,4,525,test,2025-04-20
3732,4,128,control,2025-04-20
3733,4,144,test,2025-04-20
3734,4,694,control,2025-04-20
3735,4,785,test,2025-04-20
3736,4,2491,test,2025-04-20
3737,4,111,test,2025-04-20
3738,4,1170,test,2025-04-20
3739,4,649,test,2025-04-20
3740,4,1130,test,2025-04-20
3741,4,1142,test,2025-04-20
3742,4,596,test,2025-04-20
3743,4,2801,test,2025-04-20
3744,4,2202,test,2025-04-20
3745,4,2493,test,2025-04-20
3746,4,1144,test,2025-04-20
3747,4,2042,test,2025-04-20
3748,4,2716,test,2025-04-20
3749,4,2356,test,2025-04-20
3750,4,118,control,2025-04-20
3751,4,1920,test,2025-04-20
3752,4,2720,test,2025-04-20
3753,4,6,control,2025-04-20
3754,4,1048,test,2025-04-20
3755,4,1746,test,2025-04-20
3756,4,1655,test,2025-04-20
