client_id,gender,age,city,segment,registration_date,is_active,last_activity_at
448,M,21,Москва,salary,2020-02-08,True,2024-12-18
449,F,28,Казань,salary,2020-09-19,False,2025-01-31
450,F,48,Сочи,inactive,2020-05-29,False,2024-09-29
451,M,22,Екатеринбург,young,2024-07-14,True,2024-12-27
452,M,48,Москва,premium,2021-11-20,True,2025-02-10
453,F,44,Москва,mass,2022-03-23,True,2024-11-14
454,M,26,Новосибирск,young,2023-09-15,True,2024-12-14
455,F,60,Санкт-Петербург,salary,2023-02-17,True,2025-04-27
456,F,19,Москва,mass,2024-05-26,True,2025-02-25
457,F,26,Новосибирск,mass,2020-08-06,False,2025-01-11
458,F,45,Новосибирск,salary,2022-06-24,True,2025-04-20
459,F,48,Сочи,mass,2023-02-20,True,2024-11-13
460,F,51,Сочи,mass,2020-08-31,True,2025-01-16
461,F,32,Новосибирск,salary,2022-06-04,True,2025-02-16
462,M,65,Москва,salary,2021-08-09,True,2024-12-15
463,M,25,Москва,young,2021-06-01,True,2025-04-04
464,M,53,Казань,salary,2022-11-10,True,2025-04-25
465,M,25,Санкт-Петербург,inactive,2020-07-08,False,2024-12-28
466,F,26,Санкт-Петербург,salary,2023-06-02,True,2025-02-14
467,F,26,Санкт-Петербург,young,2022-07-03,True,2025-03-02
468,M,22,Санкт-Петербург,young,2021-09-06,True,2025-03-12
469,F,62,Казань,inactive,2022-05-05,False,2024-12-16
470,M,25,Москва,young,2021-04-10,False,2024-12-17
471,F,49,Москва,mass,2020-04-08,True,2024-11-05
472,M,34,Санкт-Петербург,mass,2022-04-09,True,2024-12-24
473,F,52,Екатеринбург,mass,2023-10-18,True,2025-04-21
474,M,54,Москва,salary,2022-09-23,True,2025-01-15
475,F,36,Казань,salary,2023-01-11,True,2025-03-15
476,M,21,Екатеринбург,young,2024-09-12,True,2024-12-15
477,F,46,Санкт-Петербург,mass,2024-08-14,True,2024-12-10
478,M,33,Москва,premium,2020-02-25,True,2025-01-19
479,M,45,Санкт-Петербург,inactive,2024-09-21,False,2024-09-01
480,F,55,Москва,premium,2022-11-11,False,2024-11-30
481,M,59,Сочи,premium,2021-08-02,True,2025-01-10
482,M,22,Москва,young,2020-07-03,True,2025-04-26
483,F,46,Казань,salary,2021-06-05,True,2025-04-21
484,M,34,Москва,mass,2024-05-20,True,2025-04-15
485,M,33,Санкт-Петербург,inactive,2020-09-20,False,2024-06-08
486,M,40,Казань,inactive,2023-06-02,False,2025-01-27
487,F,20,Москва,young,2024-07-16,True,2025-03-07
488,F,20,Санкт-Петербург,mass,2022-11-27,True,2025-02-25
489,M,22,Москва,young,2022-09-29,True,2024-11-19
490,M,43,Москва,salary,2020-05-02,True,2025-02-08
491,F,53,Казань,salary,2023-03-25,True,2024-11-17
492,M,59,Москва,mass,2020-10-27,False,2025-02-16
493,F,54,Новосибирск,mass,2022-04-12,True,2024-12-26
494,F,39,Казань,mass,2022-12-26,True,2024-12-22
495,F,59,Санкт-Петербург,mass,2021-10-06,True,2025-04-14
496,F,29,Москва,salary,2022-05-23,True,2025-02-02
497,M,59,Санкт-Петербург,mass,2021-01-28,True,2025-01-28
498,F,20,Екатеринбург,young,2024-08-02,True,2025-04-15
499,M,52,Москва,premium,2024-06-05,True,2025-01-08
500,M,33,Новосибирск,salary,2024-05-12,True,2025-01-15
501,M,25,Москва,mass,2021-10-22,True,2025-01-23
502,F,59,Новосибирск,premium,2023-11-29,False,2025-04-19
503,F,57,Москва,mass,2024-01-12,True,2025-02-28
504,M,62,Новосибирск,mass,2023-02-28,True,2025-04-18
505,M,49,Санкт-Петербург,premium,2020-03-09,False,2024-11-19
506,F,47,Москва,inactive,2023-09-30,False,2024-09-29
507,M,47,Москва,salary,2022-01-31,True,2024-12-20
508,M,29,Санкт-Петербург,mass,2020-11-15,False,2025-04-18
509,M,27,Сочи,mass,2020-06-25,True,2025-04-07
510,M,61,Москва,mass,2021-08-06,False,2025-03-19
511,M,28,Москва,salary,2024-04-01,True,2025-01-01
512,F,32,Казань,salary,2023-03-29,True,2025-03-24
513,M,33,Санкт-Петербург,mass,2021-08-04,True,2024-12-13
514,M,34,Санкт-Петербург,inactive,2024-07-06,False,2024-11-06
515,F,22,Екатеринбург,young,2024-11-02,False,2025-03-01
516,F,51,Москва,premium,2024-04-05,False,2025-03-10
517,F,22,Сочи,young,2023-03-04,False,2025-03-10
518,M,43,Санкт-Петербург,salary,2024-12-03,True,2024-11-27
519,M,23,Москва,young,2020-04-20,True,2024-11-20
520,F,35,Екатеринбург,mass,2022-09-25,True,2025-01-04
521,M,49,Казань,mass,2022-01-27,True,2025-02-26
522,F,26,Москва,young,2020-10-09,True,2024-12-22
523,M,18,Казань,young,2024-03-23,True,2025-03-20
524,M,23,Москва,young,2024-12-24,True,2025-03-13
525,M,55,Санкт-Петербург,salary,2024-10-08,True,2024-12-16
526,F,20,Новосибирск,inactive,2020-07-12,False,2025-01-29
527,F,47,Москва,inactive,2022-08-24,False,2024-08-20
528,F,18,Санкт-Петербург,mass,2022-12-06,True,2025-02-17
529,F,47,Новосибирск,salary,2022-09-04,True,2025-03-13
530,M,62,Сочи,salary,2020-12-07,True,2025-03-08
531,M,49,Санкт-Петербург,inactive,2023-06-19,False,2024-06-23
532,M,45,Санкт-Петербург,mass,2021-06-05,False,2025-04-20
533,M,38,Казань,mass,2023-10-25,True,2025-02-08
534,M,63,Сочи,mass,2022-03-11,True,2025-03-31
535,M,30,Новосибирск,mass,2022-06-21,False,2024-12-01
536,M,57,Москва,premium,2020-05-10,True,2025-02-05
537,M,53,Санкт-Петербург,mass,2023-07-17,True,2024-11-28
538,F,24,Санкт-Петербург,inactive,2022-03-24,False,2025-01-07
539,F,59,Новосибирск,premium,2020-03-01,True,2025-03-12
540,F,18,Казань,young,2020-06-12,True,2025-02-27
541,M,56,Казань,mass,2024-03-28,True,2024-12-23
542,M,32,Сочи,salary,2020-09-28,True,2024-11-19
543,F,32,Москва,mass,2024-10-09,True,2024-12-25
544,M,21,Москва,mass,2024-11-16,True,2024-12-14
545,M,49,Санкт-Петербург,salary,2020-05-12,True,2025-02-27
546,F,40,Санкт-Петербург,inactive,2023-06-21,False,2024-12-24
547,F,23,Москва,mass,2022-09-24,True,2025-02-02
548,M,41,Москва,salary,2023-12-28,True,2025-04-06
549,F,37,Екатеринбург,salary,2020-02-07,True,2024-12-14
550,M,54,Новосибирск,mass,2024-05-10,True,2025-02-04
551,F,37,Санкт-Петербург,inactive,2023-09-04,False,2024-10-19
552,M,29,Санкт-Петербург,mass,2024-03-13,False,2025-01-29
553,M,50,Москва,mass,2023-10-31,False,2024-11-15
554,M,58,Екатеринбург,premium,2024-05-02,False,2025-01-03
555,M,25,Екатеринбург,mass,2021-09-08,True,2024-12-21
556,F,18,Казань,salary,2021-04-18,False,2025-02-11
557,F,54,Москва,salary,2020-02-28,True,2025-01-11
558,F,39,Москва,mass,2021-08-11,True,2024-11-18
559,M,23,Москва,salary,2021-05-13,True,2024-12-27
560,M,38,Казань,salary,2023-05-26,True,2025-04-27
561,M,23,Новосибирск,young,2021-07-20,True,2024-12-10
562,F,52,Новосибирск,salary,2021-07-20,True,2025-04-06
563,F,19,Санкт-Петербург,young,2023-02-26,True,2025-04-26
564,F,25,Новосибирск,young,2022-06-22,False,2024-12-30
565,F,63,Сочи,mass,2021-01-17,True,2025-03-19
566,M,65,Москва,mass,2023-11-12,True,2025-03-05
567,F,23,Санкт-Петербург,salary,2020-03-25,True,2025-02-10
568,F,20,Сочи,young,2024-03-13,True,2025-03-17
569,M,50,Санкт-Петербург,premium,2024-10-15,True,2025-01-20
570,F,60,Сочи,premium,2021-09-18,True,2024-11-13
571,F,46,Сочи,salary,2023-12-31,True,2025-03-15
572,M,24,Екатеринбург,inactive,2022-04-05,False,2025-01-27
573,F,57,Новосибирск,salary,2020-10-19,True,2024-11-28
574,M,30,Екатеринбург,mass,2022-12-08,True,2025-04-12
575,M,55,Екатеринбург,mass,2022-12-26,True,2025-01-07
576,M,35,Москва,salary,2022-02-25,True,2024-11-20
577,F,19,Москва,mass,2020-05-08,False,2025-02-15
578,M,23,Санкт-Петербург,young,2020-01-29,True,2024-11-07
579,F,23,Екатеринбург,young,2023-09-28,True,2025-01-01
580,F,21,Москва,young,2024-04-17,True,2024-11-03
581,F,55,Москва,mass,2023-02-16,True,2025-01-13
582,M,52,Москва,premium,2021-11-22,False,2025-02-23
583,F,44,Екатеринбург,salary,2024-08-13,True,2024-12-21
584,F,37,Сочи,mass,2020-05-12,False,2024-11-16
585,M,29,Сочи,salary,2023-09-12,True,2024-12-04
586,F,60,Санкт-Петербург,mass,2023-04-23,True,2025-02-25
587,F,48,Новосибирск,mass,2024-03-09,False,2024-12-09
588,F,44,Екатеринбург,mass,2021-10-07,True,2024-12-18
589,F,49,Санкт-Петербург,mass,2021-11-19,True,2025-02-08
590,F,27,Казань,inactive,2021-06-17,False,2024-09-18
591,F,20,Москва,mass,2023-06-18,True,2025-04-15
592,M,62,Сочи,inactive,2024-05-31,False,2025-01-28
593,F,22,Санкт-Петербург,young,2024-10-05,False,2024-12-13
594,F,52,Санкт-Петербург,mass,2021-05-30,False,2024-11-10
595,M,51,Екатеринбург,premium,2022-08-17,True,2025-01-02
596,F,32,Санкт-Петербург,salary,2020-06-13,True,2025-04-21
597,M,19,Москва,young,2022-07-15,True,2024-12-12
598,F,30,Казань,mass,2022-07-21,True,2024-11-24
599,F,52,Москва,inactive,2024-07-21,True,2024-08-16
600,F,58,Екатеринбург,premium,2021-07-10,True,2025-02-28
601,F,25,Санкт-Петербург,young,2023-05-26,True,2024-11-24
602,F,24,Казань,young,2024-11-05,False,2025-04-10
603,F,47,Казань,mass,2024-07-29,True,2024-12-19
604,F,65,Санкт-Петербург,mass,2021-11-10,True,2024-12-05
605,F,52,Казань,mass,2022-09-19,False,2025-04-22
606,F,39,Екатеринбург,mass,2024-11-07,True,2025-02-08
607,F,55,Екатеринбург,salary,2024-06-16,False,2024-11-20
608,F,23,Екатеринбург,young,2022-10-25,True,2025-04-06
609,F,31,Новосибирск,mass,2024-08-18,True,2025-02-20
610,M,41,Москва,inactive,2022-01-26,False,2024-11-15
611,F,24,Санкт-Петербург,young,2023-01-09,True,2024-12-17
612,M,53,Сочи,mass,2023-06-24,True,2024-12-20
613,M,49,Санкт-Петербург,inactive,2022-05-04,False,2025-01-13
614,F,32,Москва,mass,2021-05-07,True,2024-12-27
615,M,18,Санкт-Петербург,young,2021-10-10,True,2025-01-07
616,M,52,Москва,mass,2023-11-10,True,2025-01-30
617,F,20,Москва,mass,2024-05-17,True,2025-01-05
618,F,33,Сочи,mass,2022-09-18,True,2025-03-14
619,M,22,Казань,mass,2023-08-23,True,2025-03-27
620,M,38,Москва,mass,2021-09-19,True,2025-04-06
621,F,27,Сочи,mass,2021-09-16,True,2025-03-18
622,F,36,Сочи,mass,2021-06-26,True,2025-03-02
623,F,42,Санкт-Петербург,inactive,2020-01-07,True,2024-07-11
624,F,21,Москва,mass,2022-08-11,True,2024-12-21
625,M,46,Новосибирск,mass,2021-05-29,True,2025-02-15
626,F,40,Екатеринбург,premium,2022-01-24,True,2025-03-05
627,F,22,Екатеринбург,young,2024-05-10,True,2025-01-17
628,M,19,Новосибирск,inactive,2020-03-13,False,2024-12-30
629,F,27,Екатеринбург,mass,2020-01-10,False,2025-01-27
630,F,60,Москва,salary,2024-05-15,True,2025-02-12
631,M,42,Екатеринбург,mass,2021-07-15,True,2024-12-25
632,M,37,Москва,mass,2020-05-01,True,2024-11-26
633,F,24,Екатеринбург,young,2021-11-17,True,2024-12-16
634,F,36,Казань,mass,2021-05-27,True,2025-02-13
635,F,40,Москва,inactive,2022-09-16,False,2024-09-04
636,F,41,Санкт-Петербург,mass,2021-03-16,False,2024-12-21
637,F,28,Санкт-Петербург,inactive,2022-11-27,False,2024-07-23
638,F,63,Санкт-Петербург,salary,2021-12-02,True,2024-11-18
639,F,18,Казань,young,2021-08-13,True,2024-12-29
640,F,45,Санкт-Петербург,inactive,2023-09-30,False,2024-09-15
641,F,22,Екатеринбург,inactive,2023-09-23,False,2024-07-20
642,F,22,Москва,salary,2024-09-21,True,2024-12-12
643,F,38,Екатеринбург,salary,2023-04-22,False,2024-12-05
644,F,37,Новосибирск,premium,2020-03-07,True,2025-04-15
645,F,21,Екатеринбург,salary,2020-01-17,True,2025-03-12
646,M,59,Санкт-Петербург,salary,2023-11-07,True,2025-03-08
647,M,37,Сочи,salary,2021-01-02,True,2024-11-22
648,M,55,Москва,mass,2022-06-22,True,2024-12-04
649,M,42,Москва,mass,2023-09-01,True,2025-02-10
650,F,31,Санкт-Петербург,salary,2024-02-29,True,2024-12-03
651,F,28,Москва,salary,2021-12-21,True,2024-11-30
652,F,49,Сочи,mass,2023-09-30,True,2025-01-12
653,M,28,Москва,mass,2022-08-15,True,2024-12-13
654,M,35,Новосибирск,salary,2024-04-25,True,2024-12-10
655,F,44,Екатеринбург,mass,2022-06-26,True,2025-02-05
656,F,35,Москва,inactive,2022-09-15,True,2024-09-27
657,F,40,Казань,inactive,2021-04-17,False,2024-06-15
658,F,28,Москва,inactive,2020-04-24,True,2024-12-19
659,M,19,Санкт-Петербург,young,2020-04-09,True,2025-04-19
660,M,61,Москва,mass,2021-03-13,True,2025-03-08
661,F,50,Сочи,premium,2023-09-30,False,2024-11-23
662,M,40,Сочи,mass,2020-12-14,True,2025-04-10
663,M,45,Москва,premium,2020-05-18,True,2025-02-02
664,F,42,Москва,mass,2022-04-07,True,2025-03-08
665,F,59,Екатеринбург,premium,2020-11-19,True,2024-12-08
666,F,27,Москва,mass,2022-04-25,True,2024-11-04
667,F,39,Новосибирск,salary,2023-08-18,True,2024-12-17
668,F,26,Казань,young,2020-10-20,True,2025-01-25
669,F,18,Санкт-Петербург,salary,2024-04-01,True,2024-12-15
670,F,24,Новосибирск,mass,2022-08-25,True,2025-04-13
671,F,21,Санкт-Петербург,salary,2023-08-08,False,2024-12-25
672,M,18,Сочи,mass,2020-03-14,True,2024-12-11
673,F,32,Сочи,salary,2024-12-03,True,2025-02-24
674,F,57,Москва,inactive,2021-04-28,False,2024-06-16
675,F,29,Москва,mass,2020-01-16,True,2025-02-28
676,M,39,Сочи,mass,2024-03-29,True,2025-01-17
677,F,39,Сочи,mass,2023-09-21,True,2025-01-18
678,F,60,Москва,premium,2022-03-03,True,2024-12-14
679,M,20,Новосибирск,young,2021-05-30,False,2024-11-08
680,M,55,Санкт-Петербург,premium,2022-07-13,False,2024-12-19
681,M,23,Москва,young,2023-02-24,True,2025-03-29
682,F,31,Новосибирск,inactive,2022-04-03,False,2024-06-30
683,F,24,Москва,young,2021-06-01,True,2025-02-27
684,M,43,Сочи,premium,2020-05-08,True,2025-02-04
685,M,50,Москва,salary,2021-05-25,True,2025-02-10
686,M,43,Казань,premium,2021-02-26,True,2025-02-25
687,M,32,Москва,mass,2021-01-19,True,2024-11-24
688,F,26,Казань,young,2020-08-19,True,2025-02-08
689,M,22,Екатеринбург,young,2022-08-16,True,2025-01-30
690,F,21,Москва,young,2022-04-04,True,2024-12-17
691,F,19,Санкт-Петербург,young,2023-05-03,True,2024-11-13
692,F,55,Санкт-Петербург,salary,2020-03-05,True,2024-11-14
693,F,20,Москва,salary,2022-04-12,True,2024-11-15
694,F,45,Новосибирск,mass,2021-09-06,True,2024-12-03
695,F,43,Санкт-Петербург,inactive,2023-07-24,False,2024-06-02
696,M,20,Казань,young,2024-08-20,True,2025-03-25
697,F,45,Санкт-Петербург,premium,2023-06-01,False,2024-12-23
698,M,22,Санкт-Петербург,young,2022-03-11,True,2024-12-28
699,F,19,Москва,young,2020-10-04,True,2025-03-22
700,F,54,Санкт-Петербург,inactive,2024-09-13,False,2025-01-23
701,F,21,Санкт-Петербург,young,2020-12-31,True,2025-01-17
702,F,35,Екатеринбург,premium,2021-05-30,True,2024-12-23
703,F,43,Новосибирск,premium,2023-05-23,True,2025-01-30
704,F,43,Казань,salary,2021-03-14,True,2025-01-26
705,F,38,Москва,premium,2021-03-03,True,2025-03-01
706,M,25,Москва,mass,2021-12-29,True,2025-04-16
707,F,61,Москва,salary,2021-01-30,True,2025-01-28
708,M,18,Москва,young,2023-05-17,True,2024-12-03
709,F,60,Санкт-Петербург,mass,2024-03-04,True,2024-12-11
710,M,39,Москва,inactive,2024-01-26,False,2024-05-27
711,M,37,Москва,mass,2021-08-08,True,2025-03-07
712,M,25,Москва,mass,2023-06-04,False,2025-02-26
713,F,46,Москва,mass,2021-01-09,True,2024-11-10
714,F,57,Москва,salary,2024-03-03,True,2025-03-09
715,F,43,Москва,mass,2022-08-05,True,2025-02-05
716,M,47,Санкт-Петербург,mass,2020-04-02,True,2024-11-09
717,M,34,Санкт-Петербург,salary,2024-01-23,True,2024-11-22
718,M,37,Москва,mass,2024-05-19,True,2025-03-13
719,F,33,Санкт-Петербург,salary,2020-11-16,True,2025-01-17
720,M,21,Санкт-Петербург,young,2022-10-30,False,2025-04-10
721,M,60,Москва,salary,2022-07-02,True,2025-03-23
722,F,33,Москва,premium,2023-08-19,True,2025-03-24
723,F,24,Санкт-Петербург,young,2023-09-07,True,2025-01-17
724,M,62,Екатеринбург,mass,2024-01-19,True,2024-11-14
725,M,64,Москва,inactive,2023-07-25,False,2024-07-16
726,M,20,Москва,young,2024-06-09,True,2025-04-25
727,F,25,Новосибирск,young,2024-04-10,False,2025-02-06
728,M,40,Москва,salary,2024-10-19,True,2024-12-21
729,F,23,Москва,young,2023-11-17,True,2025-02-15
