event_id,message_id,event_type,event_at
684,272,delivered,2025-03-02 14:02:00
685,272,opened,2025-03-02 16:10:00
686,272,clicked,2025-03-02 19:14:00
687,273,sent,2025-03-01 15:00:00
688,273,delivered,2025-03-01 15:52:00
689,273,opened,2025-03-01 18:03:00
690,273,clicked,2025-03-01 19:49:00
691,274,sent,2025-03-01 09:00:00
692,274,delivered,2025-03-01 09:48:00
693,274,opened,2025-03-01 12:01:00
694,274,clicked,2025-03-01 12:06:00
695,275,sent,2025-03-02 09:00:00
696,275,delivered,2025-03-02 09:25:00
697,276,sent,2025-03-01 11:00:00
698,276,delivered,2025-03-01 11:47:00
699,276,opened,2025-03-01 12:53:00
700,277,sent,2025-03-02 12:00:00
701,277,delivered,2025-03-02 12:58:00
702,278,sent,2025-03-02 19:00:00
703,278,delivered,2025-03-02 19:44:00
704,279,sent,2025-03-01 14:00:00
705,279,delivered,2025-03-01 14:39:00
706,280,sent,2025-03-02 13:00:00
707,280,delivered,2025-03-02 13:28:00
708,281,sent,2025-03-01 11:00:00
709,281,delivered,2025-03-01 11:30:00
710,281,opened,2025-03-01 11:53:00
711,282,sent,2025-03-01 13:00:00
712,282,delivered,2025-03-01 13:59:00
713,283,sent,2025-03-02 08:00:00
714,283,delivered,2025-03-02 08:10:00
715,283,opened,2025-03-02 11:06:00
716,284,sent,2025-03-02 09:00:00
717,284,delivered,2025-03-02 09:49:00
718,284,opened,2025-03-02 10:30:00
719,285,sent,2025-03-01 18:00:00
720,285,delivered,2025-03-01 18:42:00
721,286,sent,2025-03-02 16:00:00
722,286,delivered,2025-03-02 16:48:00
723,286,opened,2025-03-02 20:42:00
724,287,sent,2025-03-01 15:00:00
725,287,delivered,2025-03-01 15:28:00
726,287,opened,2025-03-01 17:13:00
727,287,clicked,2025-03-01 18:55:00
728,288,sent,2025-03-02 14:00:00
729,288,delivered,2025-03-02 14:25:00
730,288,clicked,2025-03-02 16:45:00
731,289,sent,2025-03-01 18:00:00
732,289,delivered,2025-03-01 18:55:00
733,289,opened,2025-03-01 20:03:00
734,290,sent,2025-03-02 19:00:00
735,290,delivered,2025-03-02 19:47:00
736,290,opened,2025-03-02 23:43:00
737,290,clicked,2025-03-03 02:46:00
738,291,sent,2025-03-02 08:00:00
739,291,delivered,2025-03-02 08:30:00
740,291,opened,2025-03-02 12:24:00
741,291,clicked,2025-03-02 12:25:00
742,292,sent,2025-03-01 16:00:00
743,292,delivered,2025-03-01 16:11:00
744,292,opened,2025-03-01 17:59:00
745,293,sent,2025-03-01 08:00:00
746,293,delivered,2025-03-01 08:56:00
747,294,sent,2025-03-02 19:00:00
748,294,delivered,2025-03-02 19:06:00
749,294,opened,2025-03-02 21:39:00
750,295,sent,2025-03-02 14:00:00
751,295,delivered,2025-03-02 14:32:00
752,296,sent,2025-03-02 10:00:00
753,296,delivered,2025-03-02 10:17:00
754,296,opened,2025-03-02 12:39:00
755,297,sent,2025-03-01 14:00:00
756,297,delivered,2025-03-01 14:42:00
757,297,opened,2025-03-01 15:10:00
758,298,sent,2025-03-02 18:00:00
759,298,delivered,2025-03-02 18:39:00
760,299,sent,2025-03-01 15:00:00
761,299,delivered,2025-03-01 15:21:00
762,300,sent,2025-03-01 16:00:00
763,300,delivered,2025-03-01 16:57:00
764,301,sent,2025-03-01 18:00:00
765,301,delivered,2025-03-01 18:33:00
766,302,sent,2025-03-02 15:00:00
767,302,delivered,2025-03-02 15:49:00
768,303,sent,2025-03-01 09:00:00
769,303,delivered,2025-03-01 09:04:00
770,304,sent,2025-03-02 17:00:00
771,304,delivered,2025-03-02 17:24:00
772,305,sent,2025-03-02 17:00:00
773,305,delivered,2025-03-02 17:36:00
774,306,sent,2025-03-02 11:00:00
775,306,delivered,2025-03-02 11:22:00
776,306,opened,2025-03-02 11:25:00
777,307,sent,2025-03-02 19:00:00
778,307,delivered,2025-03-02 19:38:00
779,308,sent,2025-03-01 09:00:00
780,308,delivered,2025-03-01 09:25:00
781,309,sent,2025-03-01 19:00:00
782,309,delivered,2025-03-01 19:58:00
783,309,opened,2025-03-01 21:00:00
784,310,sent,2025-03-02 13:00:00
785,310,delivered,2025-03-02 13:09:00
786,311,sent,2025-03-02 08:00:00
787,311,delivered,2025-03-02 08:09:00
788,311,opened,2025-03-02 09:02:00
789,312,sent,2025-03-01 17:00:00
790,312,delivered,2025-03-01 17:05:00
791,312,opened,2025-03-01 20:32:00
792,313,sent,2025-03-01 08:00:00
793,313,delivered,2025-03-01 08:06:00
794,314,sent,2025-03-02 08:00:00
795,314,delivered,2025-03-02 08:32:00
796,314,opened,2025-03-02 08:57:00
797,315,sent,2025-03-02 08:00:00
798,315,delivered,2025-03-02 08:21:00
799,316,sent,2025-03-02 08:00:00
800,316,delivered,2025-03-02 08:05:00
801,316,opened,2025-03-02 11:49:00
802,316,clicked,2025-03-02 15:42:00
803,317,sent,2025-03-02 16:00:00
804,317,delivered,2025-03-02 16:40:00
805,317,opened,2025-03-02 17:46:00
806,318,sent,2025-03-02 10:00:00
807,318,delivered,2025-03-02 10:51:00
808,319,sent,2025-03-02 14:00:00
809,319,delivered,2025-03-02 14:36:00
810,319,opened,2025-03-02 16:13:00
811,319,clicked,2025-03-02 17:56:00
812,320,sent,2025-03-01 12:00:00
813,321,sent,2025-03-01 15:00:00
814,322,sent,2025-03-02 12:00:00
815,322,delivered,2025-03-02 12:42:00
816,322,opened,2025-03-02 16:09:00
817,323,sent,2025-03-02 12:00:00
818,324,sent,2025-03-01 16:00:00
819,324,delivered,2025-03-01 16:47:00
820,325,sent,2025-03-01 08:00:00
821,325,delivered,2025-03-01 08:36:00
822,325,opened,2025-03-01 10:32:00
823,326,sent,2025-03-01 09:00:00
824,326,delivered,2025-03-01 09:23:00
825,327,sent,2025-03-01 08:00:00
826,327,delivered,2025-03-01 08:59:00
827,327,clicked,2025-03-01 09:27:00
828,328,sent,2025-03-02 19:00:00
829,328,delivered,2025-03-02 19:44:00
830,329,sent,2025-03-02 08:00:00
831,329,delivered,2025-03-02 08:38:00
832,329,opened,2025-03-02 09:10:00
833,329,clicked,2025-03-02 09:30:00
834,330,sent,2025-03-02 13:00:00
835,330,delivered,2025-03-02 13:01:00
836,331,sent,2025-03-02 11:00:00
837,331,delivered,2025-03-02 11:22:00
838,331,opened,2025-03-02 15:17:00
839,331,clicked,2025-03-02 18:58:00
840,332,sent,2025-03-02 09:00:00
841,332,delivered,2025-03-02 09:13:00
842,333,sent,2025-03-02 16:00:00
843,333,delivered,2025-03-02 16:49:00
844,333,opened,2025-03-02 17:48:00
845,334,sent,2025-03-02 10:00:00
846,335,sent,2025-03-01 14:00:00
847,335,delivered,2025-03-01 14:52:00
848,335,opened,2025-03-01 16:19:00
849,336,sent,2025-03-01 17:00:00
850,337,sent,2025-03-02 11:00:00
851,337,delivered,2025-03-02 11:19:00
852,338,sent,2025-03-01 18:00:00
853,338,delivered,2025-03-01 18:21:00
854,338,opened,2025-03-01 21:13:00
855,339,sent,2025-03-02 12:00:00
856,339,delivered,2025-03-02 12:44:00
857,340,sent,2025-03-02 15:00:00
858,340,delivered,2025-03-02 15:28:00
859,341,sent,2025-03-02 10:00:00
860,341,delivered,2025-03-02 10:12:00
861,341,opened,2025-03-02 10:47:00
862,341,clicked,2025-03-02 13:55:00
863,342,sent,2025-03-01 19:00:00
864,342,delivered,2025-03-01 19:57:00
865,343,sent,2025-03-02 08:00:00
866,343,delivered,2025-03-02 08:21:00
867,343,clicked,2025-03-02 09:00:00
868,344,sent,2025-03-01 18:00:00
869,344,delivered,2025-03-01 18:23:00
870,345,sent,2025-03-01 10:00:00
871,345,delivered,2025-03-01 10:53:00
872,346,sent,2025-03-02 11:00:00
873,346,delivered,2025-03-02 11:13:00
874,347,sent,2025-03-02 13:00:00
875,347,delivered,2025-03-02 13:10:00
876,348,sent,2025-03-02 10:00:00
877,348,delivered,2025-03-02 10:35:00
878,348,opened,2025-03-02 13:45:00
879,348,clicked,2025-03-02 13:49:00
880,349,sent,2025-03-02 15:00:00
881,350,sent,2025-03-01 08:00:00
882,350,delivered,2025-03-01 08:07:00
883,350,opened,2025-03-01 09:02:00
884,351,sent,2025-03-01 12:00:00
885,352,sent,2025-03-01 17:00:00
886,352,delivered,2025-03-01 17:40:00
887,353,sent,2025-03-02 11:00:00
888,353,delivered,2025-03-02 11:58:00
889,354,sent,2025-03-02 12:00:00
890,354,delivered,2025-03-02 12:37:00
891,355,sent,2025-03-02 17:00:00
892,355,delivered,2025-03-02 17:54:00
893,356,sent,2025-03-02 11:00:00
894,356,delivered,2025-03-02 11:49:00
895,357,sent,2025-03-02 17:00:00
896,357,delivered,2025-03-02 17:12:00
897,358,sent,2025-03-02 11:00:00
898,358,delivered,2025-03-02 11:16:00
899,359,sent,2025-03-02 15:00:00
900,359,delivered,2025-03-02 15:53:00
901,359,opened,2025-03-02 18:40:00
902,360,sent,2025-03-02 17:00:00
903,360,delivered,2025-03-02 17:52:00
904,360,opened,2025-03-02 19:28:00
905,360,clicked,2025-03-02 19:59:00
906,361,sent,2025-03-02 11:00:00
907,361,delivered,2025-03-02 11:54:00
908,362,sent,2025-03-02 10:00:00
909,362,delivered,2025-03-02 10:26:00
910,363,sent,2025-03-02 11:00:00
911,364,sent,2025-03-02 09:00:00
912,365,sent,2025-03-02 19:00:00
913,365,delivered,2025-03-02 19:22:00
914,366,sent,2025-03-02 11:00:00
915,366,delivered,2025-03-02 11:21:00
916,366,opened,2025-03-02 12:33:00
917,367,sent,2025-03-02 09:00:00
918,367,delivered,2025-03-02 09:49:00
919,367,opened,2025-03-02 13:24:00
920,368,sent,2025-03-02 19:00:00
921,368,delivered,2025-03-02 19:21:00
922,368,opened,2025-03-02 22:01:00
923,369,sent,2025-03-02 12:00:00
924,369,delivered,2025-03-02 12:10:00
925,369,opened,2025-03-02 13:38:00
926,369,clicked,2025-03-02 14:21:00
927,370,sent,2025-03-01 16:00:00
928,370,delivered,2025-03-01 16:04:00
929,371,sent,2025-03-01 09:00:00
930,371,delivered,2025-03-01 09:26:00
931,372,sent,2025-03-02 08:00:00
932,372,delivered,2025-03-02 08:55:00
933,372,opened,2025-03-02 10:54:00
934,373,sent,2025-03-01 11:00:00
935,373,delivered,2025-03-01 11:59:00
936,373,clicked,2025-03-01 14:54:00
937,374,sent,2025-03-02 10:00:00
938,374,delivered,2025-03-02 10:01:00
939,375,sent,2025-03-01 18:00:00
940,375,delivered,2025-03-01 18:10:00
941,376,sent,2025-03-01 10:00:00
942,376,delivered,2025-03-01 10:39:00
943,377,sent,2025-03-01 10:00:00
944,377,delivered,2025-03-01 10:06:00
945,378,sent,2025-03-01 08:00:00
946,378,delivered,2025-03-01 08:30:00
947,379,sent,2025-03-01 19:00:00
948,379,delivered,2025-03-01 19:05:00
949,380,sent,2025-03-02 08:00:00
950,380,delivered,2025-03-02 08:15:00
951,380,opened,2025-03-02 08:35:00
952,380,clicked,2025-03-02 09:43:00
953,381,sent,2025-03-02 15:00:00
954,381,delivered,2025-03-02 15:25:00
955,382,sent,2025-03-02 10:00:00
956,382,delivered,2025-03-02 10:27:00
957,383,sent,2025-03-02 10:00:00
958,383,delivered,2025-03-02 10:21:00
959,383,opened,2025-03-02 14:15:00
960,384,sent,2025-03-01 19:00:00
961,384,delivered,2025-03-01 19:26:00
962,385,sent,2025-03-01 08:00:00
963,385,delivered,2025-03-01 08:56:00
964,385,opened,2025-03-01 12:31:00
965,386,sent,2025-03-01 16:00:00
966,386,delivered,2025-03-01 16:47:00
967,387,sent,2025-03-01 13:00:00
968,387,delivered,2025-03-01 13:09:00
969,387,opened,2025-03-01 14:28:00
970,388,sent,2025-03-01 12:00:00
971,388,delivered,2025-03-01 12:37:00
972,388,clicked,2025-03-01 15:26:00
973,389,sent,2025-03-02 18:00:00
974,389,delivered,2025-03-02 18:23:00
975,389,opened,2025-03-02 19:09:00
976,390,sent,2025-03-01 12:00:00
977,390,delivered,2025-03-01 12:46:00
978,390,opened,2025-03-01 13:18:00
979,391,sent,2025-03-01 18:00:00
980,391,delivered,2025-03-01 18:58:00
981,392,sent,2025-03-01 13:00:00
982,392,delivered,2025-03-01 13:25:00
983,393,sent,2025-03-01 11:00:00
984,393,delivered,2025-03-01 11:16:00
985,393,opened,2025-03-01 11:39:00
986,394,sent,2025-03-01 09:00:00
987,394,delivered,2025-03-01 09:18:00
988,395,sent,2025-03-01 16:00:00
989,396,sent,2025-03-01 16:00:00
990,396,delivered,2025-03-01 16:45:00
991,397,sent,2025-03-01 18:00:00
992,397,delivered,2025-03-01 18:28:00
993,398,sent,2025-03-02 18:00:00
994,399,sent,2025-03-02 16:00:00
995,399,delivered,2025-03-02 16:01:00
996,399,opened,2025-03-02 17:47:00
997,399,clicked,2025-03-02 21:39:00
998,400,sent,2025-03-01 12:00:00
999,400,delivered,2025-03-01 12:57:00
1000,400,opened,2025-03-01 16:34:00
1001,400,clicked,2025-03-01 19:19:00
1002,401,sent,2025-03-02 08:00:00
1003,401,delivered,2025-03-02 08:42:00
1004,401,opened,2025-03-02 11:32:00
1005,402,sent,2025-03-01 08:00:00
1006,402,delivered,2025-03-01 08:13:00
1007,402,opened,2025-03-01 09:10:00
1008,402,clicked,2025-03-01 12:11:00
1009,403,sent,2025-03-02 13:00:00
1010,403,delivered,2025-03-02 13:01:00
1011,404,sent,2025-03-02 09:00:00
1012,404,delivered,2025-03-02 09:10:00
1013,404,clicked,2025-03-02 13:03:00
1014,405,sent,2025-03-01 17:00:00
1015,405,delivered,2025-03-01 17:25:00
1016,405,opened,2025-03-01 18:02:00
1017,405,clicked,2025-03-01 18:29:00
1018,406,sent,2025-03-02 09:00:00
1019,406,delivered,2025-03-02 09:08:00
1020,407,sent,2025-03-01 11:00:00
1021,407,delivered,2025-03-01 11:12:00
1022,407,opened,2025-03-01 13:55:00
1023,407,clicked,2025-03-01 16:26:00
1024,408,sent,2025-03-01 11:00:00
1025,408,delivered,2025-03-01 11:59:00
1026,409,sent,2025-03-01 16:00:00
1027,409,delivered,2025-03-01 16:15:00
1028,410,sent,2025-03-02 19:00:00
1029,410,delivered,2025-03-02 19:46:00
1030,410,opened,2025-03-02 22:25:00
1031,410,clicked,2025-03-03 00:47:00
1032,411,sent,2025-03-01 16:00:00
1033,411,delivered,2025-03-01 16:48:00
1034,411,opened,2025-03-01 16:55:00
1035,412,sent,2025-03-01 13:00:00
1036,412,delivered,2025-03-01 13:16:00
1037,412,opened,2025-03-01 13:35:00
1038,412,clicked,2025-03-01 15:13:00
1039,413,sent,2025-03-01 08:00:00
1040,414,sent,2025-03-02 08:00:00
1041,414,delivered,2025-03-02 08:55:00
1042,414,opened,2025-03-02 11:35:00
1043,414,clicked,2025-03-02 12:27:00
1044,415,sent,2025-03-01 09:00:00
1045,415,delivered,2025-03-01 09:40:00
1046,415,clicked,2025-03-01 11:26:00
1047,416,sent,2025-03-01 08:00:00
1048,416,delivered,2025-03-01 08:31:00
1049,417,sent,2025-03-01 15:00:00
1050,417,delivered,2025-03-01 15:04:00
1051,418,sent,2025-03-01 19:00:00
1052,418,delivered,2025-03-01 19:57:00
1053,418,opened,2025-03-01 22:18:00
1054,418,clicked,2025-03-02 01:55:00
1055,419,sent,2025-03-01 18:00:00
1056,419,delivered,2025-03-01 18:37:00
1057,420,sent,2025-03-02 11:00:00
1058,420,delivered,2025-03-02 11:52:00
1059,421,sent,2025-03-01 19:00:00
1060,421,delivered,2025-03-01 19:59:00
1061,421,clicked,2025-03-01 22:37:00
1062,422,sent,2025-03-01 12:00:00
1063,422,delivered,2025-03-01 12:38:00
1064,423,sent,2025-03-02 19:00:00
1065,423,delivered,2025-03-02 19:31:00
1066,424,sent,2025-03-02 12:00:00
1067,425,sent,2025-03-01 11:00:00
1068,425,delivered,2025-03-01 11:34:00
1069,426,sent,2025-03-02 08:00:00
1070,426,delivered,2025-03-02 08:18:00
1071,427,sent,2025-03-01 14:00:00
1072,427,delivered,2025-03-01 14:19:00
1073,428,sent,2025-03-02 18:00:00
1074,429,sent,2025-03-01 14:00:00
1075,429,delivered,2025-03-01 14:41:00
1076,429,opened,2025-03-01 17:27:00
1077,430,sent,2025-03-02 13:00:00
1078,430,delivered,2025-03-02 13:14:00
1079,431,sent,2025-03-01 17:00:00
1080,431,delivered,2025-03-01 17:15:00
1081,431,opened,2025-03-01 19:14:00
1082,431,clicked,2025-03-01 22:26:00
1083,432,sent,2025-03-02 19:00:00
1084,432,delivered,2025-03-02 19:49:00
1085,432,opened,2025-03-02 21:11:00
1086,433,sent,2025-03-01 10:00:00
1087,434,sent,2025-03-02 16:00:00
1088,434,delivered,2025-03-02 16:38:00
1089,434,clicked,2025-03-02 19:34:00
1090,435,sent,2025-03-01 13:00:00
1091,435,delivered,2025-03-01 13:44:00
1092,435,opened,2025-03-01 15:31:00
1093,436,sent,2025-03-02 12:00:00
1094,436,delivered,2025-03-02 12:43:00
1095,436,opened,2025-03-02 15:42:00
1096,437,sent,2025-03-02 19:00:00
1097,437,delivered,2025-03-02 19:38:00
1098,437,opened,2025-03-02 22:33:00
1099,438,sent,2025-03-02 13:00:00
1100,438,delivered,2025-03-02 13:19:00
1101,438,opened,2025-03-02 15:27:00
1102,439,sent,2025-03-01 12:00:00
1103,440,sent,2025-03-02 17:00:00
1104,440,delivered,2025-03-02 17:51:00
1105,440,opened,2025-03-02 19:42:00
1106,441,sent,2025-03-02 13:00:00
1107,441,delivered,2025-03-02 13:58:00
1108,442,sent,2025-03-01 08:00:00
1109,442,delivered,2025-03-01 08:41:00
1110,443,sent,2025-03-01 10:00:00
1111,443,delivered,2025-03-01 10:48:00
1112,443,opened,2025-03-01 11:16:00
1113,443,clicked,2025-03-01 12:18:00
1114,444,sent,2025-03-01 10:00:00
1115,444,delivered,2025-03-01 10:43:00
1116,445,sent,2025-03-02 08:00:00
1117,445,delivered,2025-03-02 08:47:00
1118,446,sent,2025-03-01 19:00:00
1119,446,delivered,2025-03-01 19:38:00
1120,446,opened,2025-03-01 19:41:00
1121,447,sent,2025-03-02 16:00:00
1122,447,delivered,2025-03-02 16:05:00
1123,448,sent,2025-03-02 11:00:00
1124,448,delivered,2025-03-02 11:43:00
1125,448,opened,2025-03-02 12:10:00
1126,449,sent,2025-03-02 14:00:00
1127,449,delivered,2025-03-02 14:22:00
1128,449,opened,2025-03-02 15:35:00
1129,450,sent,2025-03-01 10:00:00
1130,450,delivered,2025-03-01 10:13:00
1131,451,sent,2025-03-02 16:00:00
1132,451,delivered,2025-03-02 16:53:00
1133,452,sent,2025-03-01 09:00:00
1134,452,delivered,2025-03-01 09:03:00
1135,452,opened,2025-03-01 12:33:00
1136,453,sent,2025-03-02 12:00:00
1137,453,delivered,2025-03-02 12:40:00
1138,454,sent,2025-03-02 15:00:00
1139,454,delivered,2025-03-02 15:52:00
1140,454,opened,2025-03-02 19:00:00
1141,454,clicked,2025-03-02 20:59:00
1142,455,sent,2025-03-02 14:00:00
1143,455,delivered,2025-03-02 14:51:00
1144,455,opened,2025-03-02 14:57:00
1145,455,clicked,2025-03-02 18:56:00
1146,456,sent,2025-03-02 16:00:00
1147,456,delivered,2025-03-02 16:27:00
1148,456,clicked,2025-03-02 19:22:00
1149,457,sent,2025-03-01 11:00:00
1150,457,delivered,2025-03-01 11:20:00
1151,458,sent,2025-03-02 10:00:00
1152,458,delivered,2025-03-02 10:14:00
1153,458,opened,2025-03-02 13:31:00
1154,459,sent,2025-03-02 15:00:00
1155,459,delivered,2025-03-02 15:44:00
1156,459,opened,2025-03-02 16:28:00
1157,460,sent,2025-03-01 14:00:00
1158,461,sent,2025-03-01 10:00:00
1159,461,delivered,2025-03-01 10:56:00
1160,462,sent,2025-03-01 19:00:00
1161,463,sent,2025-03-01 10:00:00
1162,463,delivered,2025-03-01 10:36:00
1163,463,opened,2025-03-01 11:25:00
1164,463,clicked,2025-03-01 14:34:00
1165,464,sent,2025-03-01 16:00:00
1166,464,delivered,2025-03-01 16:45:00
1167,465,sent,2025-03-01 18:00:00
1168,465,delivered,2025-03-01 18:36:00
1169,465,opened,2025-03-01 22:06:00
1170,466,sent,2025-03-01 10:00:00
1171,466,delivered,2025-03-01 10:26:00
1172,467,sent,2025-03-01 16:00:00
1173,467,delivered,2025-03-01 16:12:00
1174,467,opened,2025-03-01 18:51:00
1175,468,sent,2025-03-01 10:00:00
1176,468,delivered,2025-03-01 10:03:00
1177,469,sent,2025-03-02 14:00:00
1178,469,delivered,2025-03-02 14:36:00
1179,470,sent,2025-03-02 17:00:00
1180,470,delivered,2025-03-02 17:47:00
1181,470,opened,2025-03-02 19:27:00
1182,471,sent,2025-03-02 09:00:00
1183,471,delivered,2025-03-02 09:45:00
1184,472,sent,2025-03-02 11:00:00
1185,472,delivered,2025-03-02 11:38:00
1186,472,opened,2025-03-02 12:52:00
1187,473,sent,2025-03-01 16:00:00
1188,473,delivered,2025-03-01 16:42:00
1189,473,clicked,2025-03-01 17:33:00
1190,474,sent,2025-03-01 10:00:00
1191,474,delivered,2025-03-01 10:58:00
1192,474,clicked,2025-03-01 11:45:00
1193,475,sent,2025-03-02 16:00:00
1194,475,delivered,2025-03-02 16:05:00
1195,475,opened,2025-03-02 17:31:00
1196,476,sent,2025-03-01 18:00:00
1197,476,delivered,2025-03-01 18:29:00
1198,476,opened,2025-03-01 20:29:00
1199,476,clicked,2025-03-01 23:28:00
1200,477,sent,2025-03-02 14:00:00
1201,477,delivered,2025-03-02 14:46:00
1202,478,sent,2025-03-02 08:00:00
1203,478,delivered,2025-03-02 08:58:00
1204,478,opened,2025-03-02 11:17:00
1205,479,sent,2025-03-02 08:00:00
1206,479,delivered,2025-03-02 08:26:00
1207,479,opened,2025-03-02 08:42:00
1208,479,clicked,2025-03-02 10:12:00
1209,480,sent,2025-03-02 11:00:00
1210,481,sent,2025-03-01 15:00:00
1211,481,delivered,2025-03-01 15:23:00
1212,482,sent,2025-03-01 12:00:00
1213,482,delivered,2025-03-01 12:45:00
1214,482,opened,2025-03-01 16:27:00
1215,482,clicked,2025-03-01 19:35:00
1216,483,sent,2025-03-02 15:00:00
1217,483,delivered,2025-03-02 15:45:00
1218,483,opened,2025-03-02 18:54:00
1219,484,sent,2025-03-02 14:00:00
1220,484,delivered,2025-03-02 14:48:00
1221,484,clicked,2025-03-02 14:50:00
1222,485,sent,2025-03-01 12:00:00
1223,485,delivered,2025-03-01 12:26:00
1224,486,sent,2025-03-02 14:00:00
1225,486,delivered,2025-03-02 14:25:00
1226,487,sent,2025-03-01 16:00:00
1227,487,delivered,2025-03-01 16:39:00
1228,487,opened,2025-03-01 19:06:00
1229,488,sent,2025-03-01 12:00:00
1230,488,delivered,2025-03-01 12:34:00
1231,488,opened,2025-03-01 15:37:00
1232,489,sent,2025-03-02 17:00:00
1233,489,delivered,2025-03-02 17:51:00
1234,490,sent,2025-03-02 17:00:00
1235,490,delivered,2025-03-02 17:50:00
1236,490,opened,2025-03-02 19:33:00
1237,491,sent,2025-03-01 18:00:00
1238,491,delivered,2025-03-01 18:17:00
1239,492,sent,2025-03-02 11:00:00
1240,492,delivered,2025-03-02 11:16:00
1241,493,sent,2025-03-01 09:00:00
1242,493,delivered,2025-03-01 09:22:00
1243,493,opened,2025-03-01 12:52:00
1244,494,sent,2025-03-01 14:00:00
1245,494,delivered,2025-03-01 14:17:00
1246,495,sent,2025-03-01 16:00:00
1247,495,delivered,2025-03-01 16:55:00
1248,496,sent,2025-03-02 19:00:00
1249,496,delivered,2025-03-02 19:58:00
1250,497,sent,2025-03-02 08:00:00
1251,497,delivered,2025-03-02 08:32:00
1252,498,sent,2025-03-02 19:00:00
1253,498,delivered,2025-03-02 19:27:00
1254,498,opened,2025-03-02 22:49:00
1255,499,sent,2025-03-01 19:00:00
1256,499,delivered,2025-03-01 19:54:00
1257,500,sent,2025-03-01 08:00:00
1258,500,delivered,2025-03-01 08:27:00
1259,501,sent,2025-03-01 15:00:00
1260,501,delivered,2025-03-01 15:39:00
1261,502,sent,2025-03-01 09:00:00
1262,502,delivered,2025-03-01 09:03:00
1263,502,opened,2025-03-01 10:47:00
1264,503,sent,2025-03-01 19:00:00
1265,503,delivered,2025-03-01 19:42:00
1266,504,sent,2025-03-01 10:00:00
1267,504,delivered,2025-03-01 10:38:00
1268,505,sent,2025-03-02 09:00:00
1269,505,delivered,2025-03-02 09:39:00
1270,505,opened,2025-03-02 10:17:00
1271,506,sent,2025-03-01 19:00:00
1272,507,sent,2025-03-01 18:00:00
1273,507,delivered,2025-03-01 18:40:00
1274,507,opened,2025-03-01 22:07:00
